issue,fix-commit,tests
TIKA-656,469aa10c4736a905e343fe77e64fa9c7bec843b6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java']
TIKA-656,5716665ac46861acb3b14fd56ed8b91d6ddc91f8,[]
TIKA-656,6af91c661f3dbebcb599b67635fe858a26576ee0,[]
TIKA-657,02ec12f6b89d247905e63df050349c80ba70735d,[]
TIKA-661,49a9c4ffeebd479501cba457d5215dc9ec12991b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/mime/PatternsTest.java']
TIKA-665,49692dead827eac2b7a0f9c6b6e48f97eabd5dae,[]
TIKA-672,2942530968d8b5a990b369eb619a7bf371c14c5c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java']"
TIKA-672,bc8f90a5d1fd8286f04fa7088c324db96e8cb36f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java']
TIKA-672,2608c791c41fb82a55fbf8718e748b4d587032c5,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmDocumentInformation.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java']"
TIKA-672,cf8cb44b4e4e8de21b65d05f8c73fa8b0e6af477,[]
TIKA-683,5c22595f655362f983e73aca4fb79149f37a17ec,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TestParsers.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-683,ca890e427a1623b0e100ebe45a49edaacf17db39,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-692,ad30687ead0422e4e71af4d7632f920af5b678fa,[]
TIKA-692,24ef1035df8f53a1750884e8cff91d277528e6a9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-692,332e4986fc077212784ada8d5f3048473ccd06b4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-692,b16c8987e6910aeff242ce364753e6eec5eafafa,[]
TIKA-692,8efad87c5e2933953eb7c254110e04f91104044d,[]
TIKA-693,e7b51f0ea9a76e351fef07c806dce00ff47a2888,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-695,0c52b66e9dd568cd9af1529cd1b0fa0819c53e9d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-695,4b51beae8e08e82458792a63dd867319cb40e1e4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-697,4885ea7e2eb8a557879a08be9eae85224b718063,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java']
TIKA-698,4fdc2b7247a033defed10874eecb986778ad451c,[]
TIKA-698,4c5599b6694a31e8ce84a1a0d88100827d98490e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TestParsers.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/prt/PRTParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/SafeContentHandlerTest.java']"
TIKA-698,9c9763a5ac67683553f155a33338bdf98e1a6937,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/SafeContentHandlerTest.java']
TIKA-701,ddf56cee81e96faaab73d5d2ae70262692431fc5,[]
TIKA-701,6bd95ee7eec85356b90d407084c4e45eec97e8df,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/AbstractPOIContainerExtractionTest.java']
TIKA-701,6bc0e0554fff5cb287caa56a10eecea60bf840bf,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java']
TIKA-701,3e832b08f0b7b2f528af65bd2c10b414e21ded07,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmBlockInfo.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmLzxState.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestPmglHeader.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestPmgiHeader.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmItsfHeader.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmItspHeader.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmDocumentInformation.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestParameters.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmLzxcResetTable.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmLzxcControlData.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/language/LanguageProfilerBuilderTest.java']"
TIKA-701,8ef85fce930576a40daa400cc1419da4debcb654,[]
TIKA-701,33595666efff7b475e461af98446e682a5724ca5,[]
TIKA-702,9d5cf328f700e655a38cdf547fc86a273b854b78,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/ImageParserTest.java']
TIKA-704,04d1fb7cc895e054941280e991ef129cde11ab8b,[]
TIKA-704,b4bfb99c580cf647b4c7691ecd91cb80f44d55f5,[]
TIKA-704,9d73a101d5bd8f9ba3ba12f842862e2a72f14019,[]
TIKA-705,03e6113c9ea555bf93b9ce064a2c0d1cd8073cc5,[]
TIKA-705,ea21418703d689ad0fa926ca49a941076b5ac43a,[]
TIKA-709,ec9d7d201f0fb580a32b599a6340a220063ca82c,[]
TIKA-711,af7df6bfaedc6b097a91eda6c789e5ee576401f6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TestParsers.java']
TIKA-712,20ab62de27c7e34d1c09b3cd0a14c0e32e59994b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java']
TIKA-712,51a7c9ccacde4f0a40d3f3a0a0c7b2d270d22684,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java']
TIKA-712,a682c4c961d6940adedc55b57f40235bcc8f59d6,[]
TIKA-712,acbefdf903b19385d7557cf6c41380afe81b5eed,[]
TIKA-717,fdb902bcea910756c9f498b0db9bf3a1870cb2f2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TestParsers.java']
TIKA-720,aa944e848894e16adec24eeffe29e11b96ad29a8,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/TXTParserTest.java']
TIKA-720,eb73a4be05f53e33679146810c28e74224f8b359,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/TXTParserTest.java']
TIKA-724,94356cb82bdefc805b8d09bd00057ed8e260199e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-725,1e785151730deb210bbd72f96c8f3a599a24382e,[]
TIKA-725,39a63cad3ad912f412f75a2dcdca400ab8e37ab6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-725,ab1aea62e8c1a20652c004c55bffea83b8f7eb60,[]
TIKA-731,fb8a540025c7ca5a3947a27e74372fc904fb62ba,[]
TIKA-733,dc2b9a1fad73867e1499fbf03695eec051c536f7,[]
TIKA-736,3083e916b9a58aabca69a4cb7462415d4a7468e4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']
TIKA-738,9769f860a20af595c85ba751c4b6652a8690a2e6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-739,609cfe70bd396dc311c694161a59c1ac7076735c,[]
TIKA-741,84d1ee3915c676005fdf741b2f18d7917761465d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/SecureContentHandlerTest.java']
TIKA-742,da8cc2a822211064e5fda5188810bf16c48d1da1,[]
TIKA-742,4e0b3e6cef33706b8e2eb510e4a1a04433b5938c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-748,c256022ce85a05be039e81f152fe895cb4f38b3a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-752,c3f99103fd06292556f9eb0034365f0389205434,[]
TIKA-760,f52da719f16ad7379d5b7019ac766a80ab48d6db,[]
TIKA-777,2c3dbde39c16161dafc4b5cc03db4e259bf7fb7f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-778,6ef64ddbeff4b23ee25e3d3f51f8a07c49d37c2b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-781,ad78ecd3a85fcfc61b22cb045b3881cc9c170b13,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-786,2b39c7599a9930f8847f8839e9612ae5cdc56407,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/detect/TestContainerAwareDetector.java']
TIKA-787,f8e3364bfd7fa5d4d80c7b249894ebbe6a146b85,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/CharsetDetectorTest.java']
TIKA-788,f5021783895b9352cf428f7b7d6c8731aab34a20,[]
TIKA-793,0f54339112fdc6c887d2f9e05d0826b1c7462873,[]
TIKA-793,3bdf69a7d2e119aa722a097d81a99fd63d76be78,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
TIKA-793,554605b284b0c4ac32b8cdda512700d780915a8d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
TIKA-793,b93fc6f1b3e16e8f76dadb4d7a94a782879fe3ef,[]
TIKA-794,96c92f509db1f424147ac0f1b7a5cfcfe6211435,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java']
TIKA-800,7e2326a8050352a38c2d278174877211d1049436,[]
TIKA-800,374538b413fffbc254dca221e7a56021421e8871,[]
TIKA-801,b73dccb6bc47d33bdb6f1e51b723c7ef6bf3e1a3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/OutlookParserTest.java']
TIKA-808,486d767688ce4c93c9e90ede0b27459cebfa5233,[]
TIKA-809,eec596c1b44922b7bd1e177f485338f8e8adf826,[]
TIKA-811,8630e56468e1d25920030251d9d97a862cc719f3,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java']"
TIKA-816,3d6dbb3e6e567eac8191e408b3de47413301da94,[]
TIKA-817,9227e9f3d5090be28e28639ab92732c5be0507cf,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-820,8fd76a41b32b80353820d4a8bdaa08de5529f7ee,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-822,48b28a6d31c3afb741ffa5ace4c0c4738101b539,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/mime/MediaTypeTest.java']
TIKA-826,83a8a97e02d1ac479bbea6770732e4ea9d8fcf7f,[]
TIKA-826,9e22f46f2403b89dbc8454cefb8b83881f437419,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java']
TIKA-827,a90b827bcbed21bb8a149cebdfdd483b3a20d7fe,[]
TIKA-828,edb6775bf356eaaf656730589cc3340a15b602ea,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/TaggedInputStreamTest.java']
TIKA-829,dd8480f92b6a7750cb65ce2eb95c9d2fe8b9b988,[]
TIKA-830,bc075703823e7250a7ad7db93ef58712133920f2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java']
TIKA-831,915be4f4fb999a79ea1f3f90b3a2637ea086ae26,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java']
TIKA-853,24bc3dc6f752d342a2d994da24545d4f9698ce90,[]
TIKA-854,5498c0eeea7d2a5d6d314bcddc7d307830e97c27,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/detect/TestContainerAwareDetector.java']
TIKA-863,5c29442148711a86f01ded50bc5e13f1343090c9,[]
TIKA-866,fbd2d6db793746fbb5f605731157b5181dd6ee9d,[]
TIKA-866,a547dde812cce268518796e116f63ef0a3f4c8f3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java']
TIKA-866,1f16bf8e5ef4848d9d2e91e1566c1cfb5617f311,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java']
TIKA-869,56237e39f39092ede166eb790f3d5c0b4644d8e0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-875,b11403daaddbbfd5385180a611b84ed5d131772e,[]
TIKA-877,44d14a51ff1c93fc597aa85fc828507d214269d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/UnpackerResourceTest.java']
TIKA-877,e91ba0c53057f51623ede0a4c0440f7651444501,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-882,e48876756c9b1042e27529e71756df079af70e12,[]
TIKA-886,232cc5ddc7a1adb357959102accd52a3ee11d755,[]
TIKA-900,c181ed933b85bdccb109cb231e12bc421c2d2e67,[]
TIKA-903,27fbb0a2303433efb077ec449a591114c264e3c1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
TIKA-910,5eb3dc1d76fe98ccdf522a0beb69f3d123ccfe98,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
TIKA-915,99ad6801379ee8e0918d51b7d4bba762694afbbf,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java']
TIKA-915,8630e56468e1d25920030251d9d97a862cc719f3,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java']"
TIKA-916,00a14bb29de9d26224720194d596604f90570480,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-918,bf24bc0a11daa83ab707c1576a5605609b35d786,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
TIKA-920,8d38e36c861acdfbf6996c924f66e31bbfb01088,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-923,8fd2a5298a5dbb2272279ea6b01087e9a96237ad,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
TIKA-924,527f3d72120f6be58735c437d1f6453029485b15,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
TIKA-934,4c58d09499bf164ed123410464d43c20b764b5d5,[]
TIKA-935,914cafdbbe3748003cfc766c5d9b99339d08ce79,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pkg/ArParserTest.java']
TIKA-947,23eb923e98ac1ee079834334d39a668f5bf231a3,[]
TIKA-948,f28f04af7e60ffc04550030c0c99e8c7dd931442,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java']"
TIKA-948,218352a1ce7de0881416eff741d832a1abc51f07,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java']
TIKA-961,a7e03539f9944f4847164b4bfa14b1f2db077331,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-962,efdb4679cb28841da7ba9d8e755596602b630893,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/dwg/DWGParserTest.java']"
TIKA-963,c36e5a0461b66a7941156dd9ee502c73aa0ee28c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ProjectParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp4/MP4ParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']"
TIKA-965,dfcf3d4c7cee2dac641ea5b331965ad03ce37364,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java']
TIKA-969,c70b12f68245eb179de7653639ca14c6491007e6,[]
TIKA-973,ffc3b3cc73f7f931ac82425d9a0803e1c672aba3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-973,dcbe0d27ed0575fab0f2176503e5a5bc1014dfe2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-981,4cdcefd5a87ed11e84ee4a016b989102bc84cdf1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-982,0ce025c5cf0ab44a87bc56835e34803827f74b97,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-984,7d6167539dc165877b62ca1530144ff14931f532,[]
TIKA-984,7b76a7ff27780dc866240d43dc0d5deef4846416,[]
TIKA-986,4f920c7bc5fd262c2a83fe44a7fb7b7bcb2798b7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/crypto/Pkcs7ParserTest.java']
TIKA-990,3e7e7c95e68a8b3be8204e9c4120cc8199b5df57,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
TIKA-992,aa18a7989e73510ac148ef56a47d151385e3b268,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-995,2697354c7e50b9b06c44441accd09f3cff594c6e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/XHTMLContentHandlerTest.java']
TIKA-999,9c0f4ca22c79a049b9459ce6f4dba8ba527da5d2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-999,a06209b1d5e263fd579afe66318560deeda7f66c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-1000,fe76f5716d09471a8751ad5bb88a7650f73d235b,[]
TIKA-1005,4e09c6360355b73801b95c97e139619acbe012bd,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-1006,433f21c4805e7bb930964f87d15c30f62e0eb5d5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-1010,55310ec7f4c8f2bfe6ff29485dfee156e6c9de84,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/FilenameUtilsTest.java']"
TIKA-1011,a64d33c78c143f401d2d7ef795872fcc35fb2200,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
