issue,complete,valid_0,valid_1,valid_2,valid_3
TIKA-1146,False,False,False,False,False,False
LANG-1199,True,False,True,True,False,False
LANG-1191,False,False,False,False,False,False
LANG-1190,False,False,False,False,False,False
LANG-1193,False,False,False,False,False,False
LANG-1192,False,False,False,False,False,False
TIKA-1716,False,False,False,False,False,False
LANG-1205,False,False,False,False,False,False
LANG-950,False,False,False,False,False,False
LANG-1202,False,False,False,False,False,False
MATH-221,False,False,True,False,True,False
LANG-1360,True,False,True,True,True,False
TIKA-197,False,False,False,False,False,False
MATH-227,True,False,False,False,False,False
MATH-226,False,False,False,False,True,False
TIKA-1130,False,False,False,False,False,False
MATH-546,False,False,False,False,False,False
TIKA-1728,False,False,False,False,False,True
TIKA-903,False,False,False,False,False,False
MATH-1166,False,False,False,False,False,False
COMPRESS-482,False,False,False,False,False,False
MATH-1165,False,False,False,False,False,False
MATH-1246,False,False,False,False,False,False
MATH-828,True,False,False,False,False,False
TIKA-2029,False,False,False,False,False,False
MATH-942,False,False,False,False,False,False
TIKA-1689,False,False,False,False,False,False
MATH-821,False,False,False,False,False,False
TIKA-1605,False,False,False,False,False,False
MATH-949,False,False,True,True,True,True
TIKA-999,False,False,False,False,False,False
TIKA-995,False,False,False,False,False,False
TIKA-990,False,False,True,True,False,False
TIKA-992,False,False,False,False,False,False
LANG-480,True,False,False,False,False,False
TIKA-343,True,False,False,False,False,False
MATH-780,False,False,False,False,False,False
LANG-719,True,False,False,False,False,False
TIKA-346,True,False,False,False,False,False
TIKA-618,True,False,False,False,False,False
LANG-710,True,False,False,False,False,False
MATH-1421,False,False,False,False,False,False
TIKA-830,False,False,False,False,False,False
MATH-484,True,False,True,True,False,False
LANG-1089,False,False,False,False,False,False
MATH-482,False,False,True,True,True,True
COMPRESS-436,False,False,False,False,False,False
MATH-1019,False,False,False,False,False,False
COMPRESS-382,False,False,False,False,False,False
MATH-1463,False,False,False,False,False,False
MATH-318,False,False,False,False,True,True
TIKA-1109,False,False,False,True,False,False
COMPRESS-262,False,False,False,False,False,True
LANG-822,True,False,False,False,False,False
COMPRESS-267,False,False,False,False,False,False
COMPRESS-265,False,False,False,True,False,True
COMPRESS-264,False,False,False,False,False,False
LANG-432,True,False,False,False,False,False
LANG-828,True,False,False,False,False,False
TIKA-534,True,False,False,False,False,False
LANG-436,True,False,False,False,False,False
TIKA-533,False,False,False,False,False,False
COMPRESS-64,True,False,False,False,False,False
COMPRESS-60,True,False,False,False,False,False
MATH-721,False,False,False,False,False,False
LANG-346,True,False,False,False,False,False
MATH-723,False,False,False,False,False,False
TIKA-121,False,False,False,False,False,False
TIKA-826,False,False,True,True,False,True
COMPRESS-316,False,False,False,False,False,False
MATH-166,True,False,False,False,False,False
MATH-167,True,False,False,False,False,False
MATH-1417,False,False,False,False,False,False
TIKA-1353,False,False,True,True,True,True
TIKA-1362,False,False,False,False,False,False
TIKA-481,False,False,False,False,False,False
MATH-362,False,False,False,False,False,False
MATH-365,False,False,False,False,False,False
MATH-367,False,False,False,False,False,False
MATH-369,False,False,False,True,False,False
TIKA-1248,False,False,False,False,False,False
COMPRESS-314,False,False,False,False,False,False
