project name,issue,commit,module,time,description
commons-compress_0,COMPRESS-475,76f428958f83348692a67e9f41b86cbc7ee83878,commons-compress,389.10000014305115,Success
commons-compress_0,COMPRESS-479,dd0063a0ee0349dcbd71c2e0ac7341df7dec6742,commons-compress,366.9159998893738,Success
commons-compress_0,COMPRESS-479,73d237f35106a50d0230e1fc22c0ac5c78ebbba8,commons-compress,482.3699998855591,Unexpected
commons-compress_0,COMPRESS-479,88e26c9ffac61713372378c6f0225cd1a8b676e9,commons-compress,536.3519999980927,Unexpected
commons-compress_0,COMPRESS-479,0c4f64c2bebd85a96be8a07b1ad700c7688cbe02,commons-compress,480.114000082016,Unexpected
commons-compress_0,COMPRESS-482,82986dd12fc255d218a6454364a50eb9ae3f812d,commons-compress,319.3149998188019,Success
commons-compress_0,COMPRESS-490,40b1d2fb8ff2eb4374eda8169524fade205a5e6c,commons-compress,712.6790001392365,Success
commons-compress_0,COMPRESS-491,9eeea3f3c0b4abbdb357200d0f3ba8e4863545e7,commons-compress,310.48200011253357,Success
commons-compress_0,COMPRESS-492,277d6a0c2820548fd97748ec6aff92ceceb1fd35,commons-compress,384.86899995803833,Success
commons-compress_1,COMPRESS-28,004124ac5dbf5edbf925078652526267468821e7,commons-compress,258.1010000705719,Compilation failure
commons-compress_1,COMPRESS-60,40e010931f91f4f2989fc5f892f990a8890808e1,commons-compress,330.20700001716614,Compilation failure
commons-compress_1,COMPRESS-64,6273f3a6b804aa845747c8859d659373b14199e1,commons-compress,455.01900005340576,Compilation failure
commons-compress_1,COMPRESS-64,d170f34fa65e19b604f5a9e04e6ed5f81d35658c,commons-compress,462.3729999065399,Compilation failure
commons-compress_1,COMPRESS-73,bebc6eddeddb8bd40c1299fa6e468b56edd997fc,commons-compress,330.8109998703003,Compilation failure
commons-compress_1,COMPRESS-73,124f97c18eb3fc29fd4e03c982905cadac1feb0b,commons-compress,202.7130000591278,Compilation failure
commons-compress_1,COMPRESS-87,dc3fc4703211876fb38cccf55adc92ee5cbc28d0,commons-compress,267.1800000667572,Compilation failure
commons-compress_1,COMPRESS-94,5066e9aeb98f386b29a31cd4acb97aa43844cd30,commons-compress,283.3919999599457,Compilation failure
commons-compress_1,COMPRESS-100,62cb9c480ecd71491e6b2452ff8add4d35706290,commons-compress,408.09999990463257,Compilation failure
commons-compress_1,COMPRESS-113,35e4e4fb6848ddfa3878270523f3f9336ae7f9b8,commons-compress,197.0090000629425,Compilation failure
commons-compress_1,COMPRESS-114,2d858d5c7cc30313c9c3c8ef4a5e8d34d67a395e,commons-compress,243.9119999408722,Compilation failure
commons-compress_1,COMPRESS-159,ec0f5850f8342c0b1eecb20eca7286a9a4a362e1,commons-compress,317.9670000076294,Success
commons-compress_1,COMPRESS-160,fdac1475918e93444b08a024d096b4ec39d6733d,commons-compress,301.539999961853,Success
commons-compress_1,COMPRESS-163,5dad11262d3331060cdb5fe1081079bdb5696f3f,commons-compress,466.4760000705719,Success
commons-compress_1,COMPRESS-164,347660646cfad588481c13058842d49fa3779f84,commons-compress,280.7980000972748,Success
commons-compress_1,COMPRESS-167,5c136a3f9089fd8b787258462b40cb057195b5d6,commons-compress,299.61699986457825,Success
