issue,fix-commit,tests
MATH-370,495f04bcda902b73118cc6b30afd36465762b259,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MathUtilsTest.java']
MATH-370,4039a1446040821a29d0f267b65d379cd1b782d2,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/DescriptiveStatisticsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MathUtilsTest.java']"
MATH-371,bb005b56ca0739c4c212804ba7a483c8164e78f1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/correlation/PearsonsCorrelationTest.java']
MATH-373,bfe4623c65d5481db86b25db84523569c60ff10c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/StatUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/summary/SumLogTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/summary/SumTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/summary/SumSqTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/StorelessUnivariateStatisticAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/AbstractUnivariateStatisticTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/summary/ProductTest.java']"
MATH-376,abfacd6d14758ae1e9b1475a7699118bc3e32f0d,[]
MATH-377,c640932de203b33683679879cdf4b1b637d473d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizerTest.java']
MATH-380,22d63af83d508d170c4f6da52a69bc60be098764,[]
MATH-382,45f683a43652287dfd84c93abc0f482bf93ceefb,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/exception/NotPositiveExceptionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/interpolation/SplineInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/interpolation/LinearInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/exception/NumberIsTooLargeExceptionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/exception/NumberIsTooSmallExceptionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/exception/NotStrictlyPositiveExceptionTest.java']"
MATH-383,262fe4c088036994607ba1d35d676deb500e2ea3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/SingularValueDecompositionImplTest.java']
MATH-388,92f005ad13c989d70da393072c4f3d66798e4a1b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/jacobians/FirstOrderIntegratorWithJacobiansTest.java']
MATH-391,1ec00befad424a8f340f73da32b8dae3581c2b18,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/ArrayFieldVectorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/ArrayRealVectorTest.java']"
MATH-392,25c9e050afb8ecf737d68708b6968b8989d1870e,[]
MATH-392,30c9e8c111f0e49acb8e9e7f6119230844fe1ee3,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/OLSMultipleLinearRegressionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/GLSMultipleLinearRegressionTest.java']"
MATH-393,d4b02f6a3a90cb468731d6156d571d284bd070b1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizerTest.java']
MATH-395,962315ba9322bb96d5b1941c4272501cc7cc050e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/univariate/BrentOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizerTest.java']"
MATH-399,7adf364d601c419750a2eb3d1f7b6cb865147962,[]
MATH-404,a21faeae6ed850c618b4fb739a422e3b144db135,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateRealOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/direct/MultiDirectionalTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/PowellOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/fitting/PolynomialFitterTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/univariate/BrentOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/direct/NelderMeadTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/univariate/BracketFinderTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/GaussNewtonOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateVectorialOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/MinpackTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizerTest.java']"
MATH-405,784e4f69ec67d511a0620a2b030688f186ebb959,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/MinpackTest.java']
MATH-406,19f58cfa37a40cb9a52d3b6e02577eadab4edc81,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/GaussNewtonOptimizerTest.java']
MATH-409,aba7e04d4430e2f9786b97d19a22ccb536419687,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/MultipleLinearRegressionAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/OLSMultipleLinearRegressionTest.java']"
MATH-410,bb38a224ebd20c62d01ca12f2156d1c3c33a8ee2,[]
MATH-411,7584e481bffc5a5ffb8673b0cb869b56c73d3b87,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/MultipleLinearRegressionAbstractTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/OLSMultipleLinearRegressionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/regression/GLSMultipleLinearRegressionTest.java']"
MATH-413,f7be1dc6ace53b3d3bd27f617a68c71161d9c6ed,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateRealOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartDifferentiableMultivariateVectorialOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/MultiStartMultivariateRealOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizerTest.java']"
MATH-413,f78206e0658d13a73f6776779139b3ee5bd62528,[]
MATH-413,681943d4f2fac25a5c0bce2f2f7c34171b162471,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/direct/SimplexOptimizerNelderMeadTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/direct/SimplexOptimizerMultiDirectionalTest.java']"
MATH-413,1ef23c7fb55f7eafcf2593070a82887d0bce586e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizerTest.java']
MATH-413,6ff4630b25657736094b0bebfe443881c66aef66,[]
MATH-413,290621a86032456321f7e464cb33dbbea467d60d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/GaussNewtonOptimizerTest.java']
MATH-413,51aa6e6ca29a8265784c037bc3a42455329ee4ab,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizerTest.java']
MATH-413,8232bfbdedede1e3cc875b3164eda6ad37c19b63,[]
MATH-413,44f6b8b20f0ed5bf1965ef575b9ad30bd4f8b256,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/univariate/BrentOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/MinpackTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/PowellOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizerTest.java']"
MATH-414,f85dc5760b6acdf18f0bb96a906e77a286a65b5e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/FrequencyTest.java']
MATH-414,5fe9b36c454f8a38416a96455da6ffeadbbe8a37,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/distribution/NormalDistributionTest.java']
MATH-415,1e7592fd599c25babce3bb019de14e640eb5f785,[]
MATH-421,df74650ec2bb10d4a9bd0134efbcb4d0610a4908,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/events/EventStateTest.java']
MATH-422,c8e8d8de18cad6566442c138b5a6627127102bfb,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/complex/ComplexFormatAbstractTest.java']
MATH-422,9714ffac6dbb6b478bfa777375100e32f05d284b,[]
MATH-424,b176f5f469c972477d7426ac622d4b772333b4c8,[]
MATH-429,53ccce4ac16015b47a54a8989bea99efd6a0f044,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClustererTest.java']
MATH-430,f101eb4c2a37a18a513b879e4b31918da5af65ae,[]
MATH-430,30fd555f2711da72ae0ba920aaee473e62901afa,[]
MATH-430,215cebe8df5e445db392a6db3c2509634ffb9cb5,[]
MATH-430,ae78e16c8b232a252e29f53cf33cd61899e0b80d,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/AbstractRealVectorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/ArrayRealVectorTest.java']"
MATH-430,44eff7b3e82efff71595a97d390fae538ba36b13,[]
MATH-430,b1676aecb4e9980d35797c5ef18f7b0582ae25fb,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/FunctionUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/ComposableFunctionTest.java']"
MATH-434,b278d97dce8ed3f486722f4faa12753def872937,[]
MATH-434,133cbc2dbfe596eeca203ecc43c81035c05ee684,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/linear/SimplexSolverTest.java']
MATH-452,d54330b9bc4fdc55603e947b87375c22d649dfcf,[]
MATH-458,a28aac9aa8e7288673200c10f33184455937f298,[]
MATH-458,bef6c1869977f144c170a751d6a5cb1575d55fdf,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/interpolation/LoessInterpolatorTest.java']
MATH-464,c5f349b12a6800dc1664317024269596e8b0305f,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/integration/LegendreGaussIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/integration/TrapezoidIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/integration/RombergIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/analysis/integration/SimpsonIntegratorTest.java']"
MATH-465,262fe4c088036994607ba1d35d676deb500e2ea3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/SingularValueDecompositionImplTest.java']
MATH-465,c96c12f79769c006f97307c85a9fa95b51e1f32a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/special/ErfTest.java']
MATH-466,fa4135a04857ed0fca64f27cb5e2a8b88b70c7c3,[]
MATH-466,787d654a6067e71c23e649a69f026d4ec787ba41,[]
MATH-466,618f2f80ca55d75354ba906ea8067c3386dabbd9,[]
MATH-467,7578f0f6a0f083eda45613fca4440a8a40eb816f,[]
MATH-470,0e1dc43ecdee48fc142199c4db379905651ddaab,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MathUtilsTest.java']
MATH-471,a4b1948b7cb476d17d38b324fe46a60be4104490,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MathUtilsTest.java']
MATH-475,d052e159a9869acf1c6f9c6fbb8276bc044bdad4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MathUtilsTest.java']
MATH-479,a507a4eca62847efbb9c13c3b73e7bc58791858a,[]
MATH-480,0089ff79b81e25af35613832543475e16db10050,[]
MATH-482,6d6649ef6932053a9cb1854cec65b60b1e445999,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/FastMathTest.java']
MATH-483,bd77d3cff258538d4847b1a29cf09bbdc1b1d861,[]
MATH-484,5a2bf9c6570a96383386039cd4ab7aa0c8a0b7eb,[]
MATH-484,73a8e5d165e7f61b936322b0717f894dd823d855,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GillStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/EulerIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/sampling/DummyStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince54StepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/HighamHall54IntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/HighamHall54StepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/sampling/NordsieckStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/TestProblemHandler.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/MidpointStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince54IntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince853StepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince853IntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/TestProblemAbstract.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/MidpointIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/TestProblem4.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GillIntegratorTest.java']"
MATH-486,c1d889840c0ca3caf107c0c23c97848be4ee783f,[]
MATH-489,81ba9842e5d85aca7bc7b26b01626407899654ac,[]
MATH-493,97e89cdd7acc6f330240e2cf9c9007af4311be4b,[]
MATH-493,e4caa054a07dbc5c166698ef2a33f6559bd705c2,[]
MATH-494,093d8d914ab1af80e08551382e6053430ecf7f89,[]
MATH-504,9dfd54ef0fbab9965e7c141f7a543c6430d39a5f,[]
MATH-506,7ec9cd0d126c6eefe1ad54641cc23088ad571bd8,[]
MATH-506,80e44be308a611d1353997332a50e1217503c2c9,[]
MATH-506,2a8db688b1031ede4feab1351714144a6ec5e9ff,[]
MATH-519,26a610776cefacb898994e8e4ea493b6b1263022,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/optimization/fitting/GaussianFitterTest.java']
MATH-529,183252a6f06fecc379e3a3898fa99237bebf3c1a,[]
MATH-530,91e5a8b7ce8fd4a56a6b1b510e65282f6a980929,[]
MATH-531,311229c30c188877dd362a743f9ecc536da06d78,[]
MATH-532,11fd051ad8d0808856d7093db5407993a47af11f,[]
MATH-533,5f705bb1b03f5b4c1f0b2dc84978591eb09f6e72,[]
MATH-540,88bd54a42296691016eb4360880f60aec80cf7b1,[]
MATH-546,b6bf8f418ade5fc981f66109c0a2e5af512ac9c0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClustererTest.java']
MATH-551,e1852db1cffa808714be88c48d7d23b048e9f76f,[]
MATH-552,368f17d194d3d03c73cc459f1af6fcc1a1b7d598,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MultidimensionalCounterTest.java']
MATH-554,fbbb96eb1784f1e7f8ac1ffc5c66fffa227206b2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/geometry/Vector3DTest.java']
MATH-555,328513f3adbcb683aebda8f1b38a0cb14d33de4e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/util/MathUtilsTest.java']
MATH-556,71b826accdae6d64231b72a68d8f8449741132a2,[]
MATH-559,fc409e886d2f2b08e543dbb1cb40a33104cdb274,[]
MATH-567,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/dfp/DfpTest.java']
MATH-572,d84695d151239d1425883c43364bc7c8170c29c0,[]
MATH-573,e12caa8de164261e29b4d0c045e6aad6cf28a0e6,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/MatrixUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/FieldLUDecompositionImplTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/ArrayFieldVectorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/SparseFieldMatrixTest.java']"
MATH-573,45ec0d393fc2c7ad316ea2d264873a5f4e7e420e,[]
MATH-573,35d78323b248501dd90bc40c4512a9b879c513c2,[]
MATH-573,8ef3dd026948f251afb1b734b965c62d03d913ff,[]
MATH-575,58133c861282c9107e9b62ca41bf97b93af4c8b7,[]
MATH-575,6f0c74e62a644c378cd17b9db15f65a34fb9d49e,[]
MATH-575,046a2ed6db5c65b5afd59b2a117b6a97c7df2108,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/genetics/RandomKeyTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/genetics/BinaryChromosomeTest.java']"
MATH-578,072851608e93ceaa20674cd941df5db992f6f3fd,[]
MATH-579,0a853fd5a785f17fa3dc6e3b4a49aee50a1ec197,[]
MATH-582,e84687da98058d7be1acf47dc18b2bb7d9b871ca,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/stat/descriptive/rank/PercentileTest.java']
MATH-583,262fe4c088036994607ba1d35d676deb500e2ea3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/linear/SingularValueDecompositionImplTest.java']
MATH-584,e00a9b226f453096f700af2521b2c1fcefb7629b,[]
MATH-587,72858b844718a263dec4e10514bc9dc080508f1e,[]
MATH-589,3b753d7d00d1a623d12a03eabd322e9211b0bb82,[]
MATH-596,57e2712f50eec586fc5e46fcf9eba139f82af97a,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/ThreeEighthesIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince54StepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/HighamHall54StepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/TestProblemHandler.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerStepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince54IntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince853StepInterpolatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/DormandPrince853IntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/EulerIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/sampling/StepInterpolatorTestUtils.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/MidpointIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/ClassicalRungeKuttaIntegratorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-math\\src/test/java/org/apache/commons/math/ode/nonstiff/GillIntegratorTest.java']"
MATH-601,9edd2f24d77bfa5ea23688fc913a030c7cb6dcc7,[]
MATH-601,2dc556649e6c3bd545a73999e3bd8666c79c6d16,[]
