issue,fix-commit,tests
COMPRESS-379,c59fc43c527610ae18d7596eb191817ce674cb29,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java']
COMPRESS-382,5def510d00f73b25db8ce44303df49050f99dfbc,[]
COMPRESS-382,4e442bb44280243f6e0e72d845fa8275d665ca84,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
COMPRESS-382,26eab98e3a0d403587cc915eaa8f7d4b7b894cef,[]
COMPRESS-382,0e8ff9c44058afbca9c9126a8feebe41cd682626,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/MemoryLimitTest.java']"
COMPRESS-382,b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
COMPRESS-382,7d73baf10e435fcaa4927495afc185fb473c416b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
COMPRESS-382,3ecbdd79ee964d325b7ce8a1ca982935cc7d92f7,[]
COMPRESS-382,70594bcaff1d553cbd35312bb63a33bcba0680d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
COMPRESS-389,0ee8f1e8ab53746ea9f735aa07e857a0c4e55656,[]
COMPRESS-393,abfdf35fa5df95853d0f1f9fe0c60f4a1ae8fdee,[]
COMPRESS-394,d75b89856ef29bbec6784cd6aa714eafe0eeb312,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/DataDescriptorTest.java']
COMPRESS-394,12edac73ec454bfbdd634af474e140cca7522774,[]
COMPRESS-394,8a6bb5623e92f3d636969488a04a516cd0ae7f36,[]
COMPRESS-411,02735ad7e6313515a846bc15bcc89cf254f8161f,[]
COMPRESS-411,2c8892a206c9374b0cde6fce72299b0fe630f3a0,[]
COMPRESS-411,6b2bd2df127be522a18d044980e84a8b638f25b7,[]
COMPRESS-412,6f379134ae1807cd404ed6c9579707e5dc6a6df0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/utils/ChecksumCalculatingInputStreamTest.java']
COMPRESS-415,446843e14a7be6d921bd0076d65092829bed3216,[]
COMPRESS-416,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestampTest.java']
COMPRESS-416,cd1d329dba95dae161317c123269c24282001a66,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestampTest.java']
COMPRESS-416,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipLongTest.java']
COMPRESS-417,002d7bf508ee59f23a04a9f21d02e9673dd38a71,[]
COMPRESS-421,469cf4d886f9a184168ba2d179899a600725d4c4,[]
COMPRESS-424,ccf4ce767a6cc07f1a88a0c33393e394af3c328b,[]
COMPRESS-430,ff0e842058091b3310340f51a130a65a1cf6f725,[]
COMPRESS-432,2a2f1dc48e22a34ddb72321a4db211da91aa933b,[]
COMPRESS-433,dcb0486fb4cb2b6592c04d6ec2edbd3f690df5f2,[]
COMPRESS-436,c66db899cb061c79934986f0efa19a50ca33703f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java']
COMPRESS-446,8faba69945721e10b2bea0acda2db53298ffa124,[]
COMPRESS-447,bd3e6cf204f249c2d60eca2268c8b9f402149f1b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtilsTest.java']
COMPRESS-451,0aeda4fcc3c6de7109acd8cf78f8779654b9f771,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/utils/IOUtilsTest.java']
COMPRESS-453,e8c44e6090536bb4603d2c478724a7675e0a99fc,[]
COMPRESS-453,4224709bc3aa602135da6aa73c783e0d9d6f6ee8,[]
COMPRESS-454,c2ace88644826c227191ca52c8d4372a13605e50,[]
COMPRESS-455,af6fe141036d30bfd1613758b7a9fb413bf2bafc,[]
COMPRESS-459,6f8c4960c2af25b7e4b36473d81fe652490dbbeb,[]
COMPRESS-459,c8ee9f781900f874b075433141de779723b3e110,[]
COMPRESS-459,72bfc1247553bdd2711d6bb27a7179be86ded4f1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/cpio/CpioArchiveTest.java']
COMPRESS-459,9e80104befc54daaa097870b857e1bc334521490,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStreamTest.java']
COMPRESS-462,ba53647bf0fa16501445c7ec50d0ffa4a8288eff,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStreamTest.java']
COMPRESS-463,a41ce6892cb0590b2e658704434ac0dbcb6834c8,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java']"
COMPRESS-469,fd69d8ca2212d373a5a8f220530e8c0fa17ddf3b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/TarTestCase.java']
COMPRESS-470,f132d6c50285b7a7652909aa85a5afdb3b828939,[]
COMPRESS-470,2f75fbb5269bd5b2c7b799b7a4f93992fa1f9196,[]
COMPRESS-475,76f428958f83348692a67e9f41b86cbc7ee83878,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java']
COMPRESS-479,d88aa2236a7cb4f46f0cf9bacf419c8cbebc0e2a,[]
COMPRESS-479,dd0063a0ee0349dcbd71c2e0ac7341df7dec6742,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java']
COMPRESS-479,923aa6ee0a46706d35a7d12c47e72bd1c3efc8f2,[]
COMPRESS-479,60a389c2ffa88f5a5de9e902ac2cfdf17fb57993,[]
COMPRESS-479,f43c608cf422817a3280cb2a2cbe749ee090d9d3,[]
COMPRESS-479,73d237f35106a50d0230e1fc22c0ac5c78ebbba8,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java']"
COMPRESS-479,88e26c9ffac61713372378c6f0225cd1a8b676e9,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipFileIgnoringLocalFileHeaderTest.java']"
COMPRESS-479,0c4f64c2bebd85a96be8a07b1ad700c7688cbe02,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipFileIgnoringLocalFileHeaderTest.java']"
COMPRESS-479,8cc87c6fef9abfe6553bbad7ba47257c2d57848a,[]
COMPRESS-482,d3ed06a07b880fca2ef2610ba1f3d33f7f566caa,[]
COMPRESS-482,82986dd12fc255d218a6454364a50eb9ae3f812d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java']
COMPRESS-486,1a14a23a05f7104e3d41a25a0f7e78ae1556285e,[]
COMPRESS-486,91c2f0df50e86c65131cf9b83f1cba2e10c9786f,[]
COMPRESS-490,40b1d2fb8ff2eb4374eda8169524fade205a5e6c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtilsTest.java']
COMPRESS-490,d50308367fa7238c20b9db63469000aa2906d18f,[]
COMPRESS-490,58364058bd2903ebd1568f6df22161e142a0dc86,[]
COMPRESS-491,9eeea3f3c0b4abbdb357200d0f3ba8e4863545e7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/deflate64/HuffmanDecoderTest.java']
COMPRESS-491,2488a44faec06a91ae52652407fb0a881ed217d2,[]
COMPRESS-491,d3a0a309d902e3639654731e07ccfb51fed9688a,[]
COMPRESS-492,277d6a0c2820548fd97748ec6aff92ceceb1fd35,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZFileTest.java']
